what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1487207537088
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1487207537103
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1487207537103
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1487207537103
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1487207537103
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1487207537103
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1487207537103
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1487207537103
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1487207537103
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1487207537119
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1487207537119
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1487207537119
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1487207537119
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1487207537119
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1487207537119
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1487207537119
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1487207537119
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1487207537119
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1487207537119
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.100.v201201031437,"org.eclipse.jst.ws.jaxws.utils",1487207537119
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1487207537135
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1487207537135
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1487207537135
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1487207537135
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1487207537135
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1487207537135
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1487207537135
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1487207537135
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1487207537135
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1487207537135
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1487207537135
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1487207537135
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1487207537135
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1487207537135
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1487207537135
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1487207537150
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1487207537150
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1487207537150
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1487207537150
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1487207537166
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1487207537166
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1487207537166
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1487207537166
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1487207537166
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1487207537166
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1487207537166
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1487207537166
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1487207537166
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1487207537166
started,bundle,org.eclipse.update.ui,3.2.300.v20100512,"org.eclipse.update.ui",1487207537166
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1487207537181
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1487207537181
started,bundle,com.bstek.ide,0.6.9,"com.bstek.ide",1487207537181
started,bundle,com.bstek.ide.cloudo.server,1.0.0.201406201759,"com.bstek.ide.cloudo.server",1487207537181
started,bundle,com.bstek.ide.common2,0.5.0.201406201759,"com.bstek.ide.common2",1487207537181
started,bundle,com.bstek.ide.internal,0.5.0.201406201759,"com.bstek.ide.internal",1487207537181
started,bundle,com.bstek.ide.jetty,1.0.0.201406201759,"com.bstek.ide.jetty",1487207537181
started,bundle,com.bstek.ide.scala,1.0.0.201406201834,"com.bstek.ide.scala",1487207537181
started,bundle,com.bstek.ide.ui,0.5.0.201406201759,"com.bstek.ide.ui",1487207537181
started,bundle,com.bstek.ide.ui.navigator,1.0.0.201406201759,"com.bstek.ide.ui.navigator",1487207537181
started,bundle,org.bsdn.dailysplash,1.0.1.201406201759,"org.bsdn.dailysplash",1487207537181
started,bundle,com.aptana.ide.core,2.0.5.201108291541,"com.aptana.ide.core",1487207537181
started,bundle,com.aptana.ide.core.ui,2.0.5.201108291541,"com.aptana.ide.core.ui",1487207537181
started,bundle,com.aptana.ide.epl,2.0.5.201108291541,"com.aptana.ide.epl",1487207537181
os,sysinfo,,,"win32",1487207537197
arch,sysinfo,,,"x86_64",1487207537197
ws,sysinfo,,,"win32",1487207537197
locale,sysinfo,,,"zh_CN",1487207537197
processors,sysinfo,,,"4",1487207537197
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1487207537197
java.runtime.version,sysinfo,,,"1.8.0_121-b13",1487207537197
java.specification.name,sysinfo,,,"Java Platform API Specification",1487207537197
java.specification.vendor,sysinfo,,,"Oracle Corporation",1487207537197
java.specification.version,sysinfo,,,"1.8",1487207537197
java.vendor,sysinfo,,,"Oracle Corporation",1487207537197
java.version,sysinfo,,,"1.8.0_121",1487207537197
java.vm.info,sysinfo,,,"mixed mode",1487207537197
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1487207537197
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1487207537197
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1487207537197
java.vm.specification.version,sysinfo,,,"1.8",1487207537197
java.vm.vendor,sysinfo,,,"Oracle Corporation",1487207537197
java.vm.version,sysinfo,,,"25.121-b13",1487207537197
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1487207542309
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1487207542309
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1487207542325
opened,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1487207542450
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1487207542715
activated,view,com.bstek.ide.ui.navigator,1.0.0.201406201759,"com.bstek.ide.ui.DoradoExplorer",1487207544419
started,bundle,com.bstek.ide.dashboard.editor,0.5.0.201406201759,"com.bstek.ide.dashboard.editor",1487207547086
started,bundle,org.eclipse.draw2d,3.7.2.v20111017-2020,"org.eclipse.draw2d",1487207547423
started,bundle,com.bstek.ide.core2,0.5.0.201406201759,"com.bstek.ide.core2",1487207547423
opened,editor,com.bstek.ide.dashboard.editor,0.5.0.201406201759,"com.bstek.ide.dashboard.editor.DashboardEditor",1487207547470
activated,editor,com.bstek.ide.dashboard.editor,0.5.0.201406201759,"com.bstek.ide.dashboard.editor.DashboardEditor",1487207549012
activated,view,com.bstek.ide.ui.navigator,1.0.0.201406201759,"com.bstek.ide.ui.DoradoExplorer",1487207550829
closed,editor,com.bstek.ide.dashboard.editor,0.5.0.201406201759,"com.bstek.ide.dashboard.editor.DashboardEditor",1487207550829
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487207552459
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487207557316
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487207659090
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1487207662766
activated,view,com.bstek.ide.ui.navigator,1.0.0.201406201759,"com.bstek.ide.ui.DoradoExplorer",1487207664662
closed,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1487207664677
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487207667946
started,bundle,com.bstek.ide.common,1.2.7.201207311458,"com.bstek.ide.common",1487207672845
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1487207673331
started,bundle,org.eclipse.emf.common.ui,2.7.0.v20120130-0943,"org.eclipse.emf.common.ui",1487207673331
started,bundle,com.bstek.ide.core,1.2.7.201207311458,"com.bstek.ide.core",1487207673331
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487207683900
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1487207683921
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487207686156
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487207704388
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1487207704404
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487207708496
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1487207736675
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1487207736675
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487207743457
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1487207743473
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1487207744972
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1487207744987
started,bundle,org.eclipse.wst.css.core,1.1.501.v201111292150,"org.eclipse.wst.css.core",1487207750412
started,bundle,org.eclipse.jst.jsp.core,1.2.402.v201112071853,"org.eclipse.jst.jsp.core",1487207750615
started,bundle,org.eclipse.wst.html.core,1.1.502.v201202091936,"org.eclipse.wst.html.core",1487207753316
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1487207753472
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1487207753488
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1487207753503
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1487207753519
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1487207753519
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1487207753535
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1487207753613
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1487207753613
started,bundle,org.eclipse.jst.j2ee.core,1.2.102.v201202090300,"org.eclipse.jst.j2ee.core",1487207753832
started,bundle,org.eclipse.jem,2.0.501.v201111030500,"org.eclipse.jem",1487207753863
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1487207753894
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1487207753910
started,bundle,org.eclipse.jst.j2ee,1.1.503.v201202090300,"org.eclipse.jst.j2ee",1487207753957
started,bundle,org.eclipse.jst.jee,1.0.402.v201202021530,"org.eclipse.jst.jee",1487207754031
started,bundle,com.bstek.ide.extension2,0.5.0.201406201759,"com.bstek.ide.extension2",1487207754062
started,bundle,com.bstek.ide.common.editor2,0.5.0.201406201759,"com.bstek.ide.common.editor2",1487207754062
started,bundle,com.bstek.ide.view.editor2,0.5.0.201406201759,"com.bstek.ide.view.editor2",1487207754093
started,bundle,com.bstek.ide.touch.editor,1.0.0.201406201834,"com.bstek.ide.touch.editor",1487207754093
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1487207754171
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1487207754734
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1487207754859
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1487207754859
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1487207754901
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1487207754901
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1487207755658
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1487207755673
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487207755736
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1487207756033
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1487207756033
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1487207757643
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1487207767487
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1487207767627
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1487207767705
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487207804999
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487207805437
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487207810383
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.collapseAll",1487207819729
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487207853437
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487207868657
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487207874150
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487207916825
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487207919952
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487207925522
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1487207926956
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487207971825
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487207971934
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487207971997
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487207977081
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487207983411
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487207984842
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487207991817
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487207992538
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487207993024
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487208017667
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.navigator"".",1487208021187
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1487208021551
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1487208021723
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1487208021723
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487208049005
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487208049645
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487208050296
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487208055820
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1487208056039
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1487208056070
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1487208056434
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1487208056449
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1487208056590
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1487208056887
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1487208057168
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1487208057324
started,bundle,org.eclipse.wst.xsl.ui,1.1.200.v201103082057,"org.eclipse.wst.xsl.ui",1487208057437
opened,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1487208057549
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1487208057690
started,bundle,org.eclipse.jem.workbench,2.0.400.v201104251400,"org.eclipse.jem.workbench",1487208058724
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1487208059130
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487208066290
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487208116531
started,bundle,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.ui",1487208124213
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487208144692
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487208148458
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487208151363
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1487208151410
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487208160299
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487208164055
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487208227809
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487208233774
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487208239090
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1487208248304
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487208264926
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487208266921
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487208267627
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487208268556
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487208270403
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487208274716
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487208284816
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487208295620
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487208311839
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487208319500
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1487208328787
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487208375921
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487208382892
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1487208391860
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1487208392438
started,bundle,runjettyrun.jetty7,1.3.4,"runjettyrun.jetty7",1487208393271
started,bundle,runjettyrun.jetty8,1.3.4,"runjettyrun.jetty8",1487208393271
started,bundle,runjettyrun.jetty9,1.3.4,"runjettyrun.jetty9",1487208393286
started,bundle,runjettyrun,1.3.4,"runjettyrun",1487208393286
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.format.document",1487208398048
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1487208416996
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487208419134
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487208425216
activated,view,com.bstek.ide.ui.navigator,1.0.0.201406201759,"com.bstek.ide.ui.DoradoExplorer",1487208429388
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1487208435535
activated,view,com.bstek.ide.ui.navigator,1.0.0.201406201759,"com.bstek.ide.ui.DoradoExplorer",1487208435700
closed,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1487208435716
started,bundle,org.eclipse.wst.common.project.facet.ui,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.ui",1487208438123
started,bundle,org.eclipse.wst.web.ui,1.1.500.v201111030500,"org.eclipse.wst.web.ui",1487208438123
error,log,,,"Preset marmot.core.preset in plugin com.bstek.ide.marmot uses unknown version ""5.2"" of facet ""bstek.dorado"".",1487208438139
error,log,,,"Preset marmot.framework.preset in plugin com.bstek.ide.marmot uses unknown version ""5.2"" of facet ""bstek.dorado"".",1487208438139
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1487208438170
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1487208438217
started,bundle,org.eclipse.jst.j2ee.web,1.1.502.v201202090300,"org.eclipse.jst.j2ee.web",1487208438233
started,bundle,org.eclipse.jst.common.frameworks,1.1.501.v201201190400,"org.eclipse.jst.common.frameworks",1487208438264
